date,min_lat,max_lat,min_lon,max_lon,avg_brightness,avg_confidence
2021-08-30 19:41,43.2754,43.2769,-107.5978,-107.5927,324.75,70.0
2021-08-30 19:42,45.5099,48.372,-115.8344,-97.3678,317.85,57.0
2021-08-30 19:43,46.0551,46.1851,-116.3295,-116.1059,327.24285714285713,79.28571428571429
2021-08-30 21:18,35.6689,38.7282,-121.1108,-116.092,369.49,80.82
2021-08-30 21:19,38.7223,41.6501,-123.6404,-120.0334,363.4604856512141,82.37086092715232
2021-08-30 21:20,43.0144,46.4188,-122.9017,-113.8839,334.5160000000001,69.22666666666667
2021-08-30 21:21,46.7126,48.8088,-121.2574,-111.9625,332.80294117647054,67.6470588235294
2021-08-31 03:21,34.0142,34.0142,-79.2135,-79.2135,306.1,67.0
2021-08-31 03:23,41.37,42.2881,-87.1457,-81.6811,305.0833333333333,55.166666666666664
2021-08-31 04:59,29.5793,32.4958,-101.3531,-98.0334,315.85,77.0
2021-08-31 05:01,37.2719,37.3259,-116.1574,-116.1227,308.925,68.0
2021-08-31 05:02,40.1441,40.1546,-106.2514,-106.2259,320.78,84.0
2021-08-31 05:03,44.5509,45.5925,-115.3465,-113.8214,315.5,77.0
2021-08-31 05:04,45.5095,48.4605,-120.9928,-115.7458,328.6461538461538,71.46153846153847
2021-08-31 06:39,35.7348,35.7348,-118.5932,-118.5932,302.5,50.0
2021-08-31 06:40,38.625,40.8734,-123.4148,-119.9567,330.6291139240506,76.12658227848101
2021-08-31 06:41,40.8832,43.1023,-123.6513,-122.7548,321.61866666666657,69.65333333333334
2021-08-31 06:42,47.9721,47.9924,-120.4168,-120.3576,342.1142857142857,95.57142857142857
2021-08-31 07:39,41.6357,41.6357,-87.1381,-87.1381,303.8,57.0
2021-08-31 07:42,30.4811,30.4811,-91.1801,-91.1801,308.3,74.0
2021-08-31 09:16,47.974,47.9916,-120.3649,-120.3125,344.17999999999995,100.0
2021-08-31 09:17,44.5189,46.7906,-121.2073,-115.3035,315.42857142857144,64.35714285714286
2021-08-31 09:18,40.1468,40.1582,-106.2441,-106.2162,307.12,34.6
2021-08-31 09:19,38.6232,40.5526,-121.44,-119.9463,340.9877551020407,81.18367346938776
2021-08-31 10:54,47.9698,47.9836,-120.3572,-120.3549,329.4,100.0
2021-08-31 10:55,46.7667,47.974,-120.9887,-120.3273,312.70000000000005,70.33333333333333
2021-08-31 10:56,40.5072,43.0966,-123.4315,-121.3217,313.2357142857143,59.92857142857143
2021-08-31 10:57,38.615,40.9034,-123.622,-119.9597,323.1811320754717,62.84905660377358
2021-08-31 17:00,41.6338,41.6811,-87.1395,-85.9101,314.70000000000005,32.0
2021-08-31 17:01,41.183,41.183,-87.8548,-87.8548,314.4,29.0
2021-08-31 17:02,34.5378,37.0468,-98.9662,-89.7143,318.8277777777778,61.44444444444444
2021-08-31 17:03,31.5085,34.6172,-97.7119,-91.5788,321.99090909090904,62.86363636363637
2021-08-31 17:04,29.093,31.3494,-99.3086,-91.18,326.86249999999995,67.0625
2021-08-31 18:38,45.5144,48.4601,-120.3755,-113.8084,332.39411764705886,74.08823529411765
2021-08-31 18:39,40.1425,45.3954,-122.0794,-106.224,335.964,73.6
2021-08-31 18:40,38.6266,41.6431,-123.6255,-119.975,354.26635514018693,79.97196261682242
